16.01.2020                                                                                                       Dynamic List Display                                                                                                               1


	Order	Material	Material Description	Reqmt Date	Reqmts qty	Qty wthdrn	      Open	Unit	Backflush	Phant.item	Bulk Matl	Stg.Ind.	SupplyArea	Stge Type	StorageBin	PeggedReqt	Work ctr	Work center descr.
	200220750851	1-1841286-0	ME0290 T-GEN/MVAC DYNMIC MIC C/W 4W PLUG	20.01.2020	        1	        1	        0	PC	X			1	TFPMEC	914		1-1841281-9	571	TSP QE90 ASSEMBLY
	200220750851	1-1841634-7	PA0857B SE9004 SIGNAL INTERFACE QE90	20.01.2020	        1	        1	        0	PC	X			1	TFPMEC	914		1-1841310-9	571	TSP QE90 ASSEMBLY
	200220750851	1-1841327-5	PA0916 PCBA WTRM2000 WIP TERM (DIN) QE90	20.01.2020	        1	        0	        1	PC		X			TFPMEC			1-1841204-5	571	TSP QE90 ASSEMBLY
	200220750851	1-1841634-9	PA0922B WTRM2000 WIP TERMINATOR QE90	20.01.2020	        1	        1	        0	PC	X			1	TFPMEC	914		1-1841327-5	571	TSP QE90 ASSEMBLY
	200220750851	1-1841090-5	FA1834 QE90 DIN RAIL SUPPORT BRACKET (N)	20.01.2020	        2	        2	        0	PC	X			4	TFPMEC	T10	TFP01A04	6-1841171-3	571	TSP QE90 ASSEMBLY
	200220750851	1-1841624-6	FP0938 FP WIP FIRE PHONE RED VIGILANT	20.01.2020	        1	        1	        0	PC	X			1	TFPMEC	914		1-1841211-8	571	TSP QE90 ASSEMBLY
	200220750851	1-1841361-7	PK0061 PALLET RAC CAB 28U BASE 1922-15	20.01.2020	        1	        1	        0	PC	X			4	TFPMEC	010	U-MEZZ	1-1841778-5	571	TSP QE90 ASSEMBLY
	200220750851	1-1868016-1	LM0146 FRC 26W TWISTED 1.1M STYLE D QE90	20.01.2020	        1	        1	        0	PC	X			4	TFPMEC	T10	TFP01A03	1-1841205-0	571	TSP QE90 ASSEMBLY
	200220750851	1-1841403-6	SC0189 POZI N6-32 UNCX1/4IN ZP PH MACH	20.01.2020	        2	        2	        0	PC	X			4	TFPMEC	T20	SUB01A03	1-1841203-9	571	TSP QE90 ASSEMBLY
	200220750851	1-1841398-2	SC0058 PH POZI M6 X 12 ZP MACHINE SCREW	20.01.2020	        4	        4	        0	PC	X			4	TFPMEC	T10	TFP05A02	1-1841210-8	571	TSP QE90 ASSEMBLY
	200220750851	361340-6	HST200ST/100 C/Tie 200x4.6	20.01.2020	        2	        2	        0	PC	X			4	TFPMEC	T10	TFP05A04	1-1841204-5	571	TSP QE90 ASSEMBLY
	200220750851	1-1841561-4	WA0008 FLAT M6 ZP 12MM OD 1.2MM THICK	20.01.2020	        4	        4	        0	PC	X			4	TFPMEC	T10	TFP05A01	1-1841283-4	571	TSP QE90 ASSEMBLY
	200220750851	1-1841398-2	SC0058 PH POZI M6 X 12 ZP MACHINE SCREW	20.01.2020	       10	       10	        0	PC	X			4	TFPMEC	T10	TFP05A02	1-1841205-5	571	TSP QE90 ASSEMBLY
	200220750851	1-1841402-3	SC0172 PH PHIL M3X6 SPRNG&FLT WSHR MACH	20.01.2020	        2	        2	        0	PC	X			4	TFPMEC	T10	TFP05A02	1-1841281-7	571	TSP QE90 ASSEMBLY
	200220750851	1-1841299-0	NT0007 NUT HEX M3 ZP	20.01.2020	        2	        2	        0	PC	X			4	TFPMEC	T10	TFP05A03	1-1841281-9	571	TSP QE90 ASSEMBLY
	200220750851	1-1841396-9	SC0044 PH POZI M3 X 16 ZP MACHINE SCREW	20.01.2020	        1	        1	        0	PC	X			4	TFPMEC	T10	TFP05A03	1-1841310-9	571	TSP QE90 ASSEMBLY
	200220750851	1-1841396-9	SC0044 PH POZI M3 X 16 ZP MACHINE SCREW	20.01.2020	        3	        3	        0	PC	X			4	TFPMEC	T10	TFP05A03	1-1841327-5	571	TSP QE90 ASSEMBLY
	200220750851	1-1841758-1	SP1310 SP DIN RAIL TS32X15 28U QE90	20.01.2020	        2	        2	        0	PC	X			4	TFPMEC	T10	TFPRAIL	6-1841171-3	571	TSP QE90 ASSEMBLY
	200220750851	1-1841236-3	LB0343 LB QE90 MODULE	20.01.2020	        1	        1	        0	PC	X			4	TFPMEC	T10	TFP05A05	1-1841211-8	571	TSP QE90 ASSEMBLY
	200220750851	1-1841361-9	PK0063 PALLET RAC CAB 28U TOP 1922-15	20.01.2020	        1	        1	        0	PC	X			4	TFPMEC	010	U-MEZZ	1-1841778-5	571	TSP QE90 ASSEMBLY
	200220750851	1-1868017-1	LM0148 FRC 26W TWISTED 1.6M STYLE D QE90	20.01.2020	        1	        1	        0	PC	X			4	TFPMEC	T10	TFP01A03	1-1841205-0	571	TSP QE90 ASSEMBLY
	200220750851	1-1841563-3	WA0032 ZP FLAT ID1/8IN OD1/4IN W1/32IN	20.01.2020	        2	        2	        0	PC	X			4	TFPMEC	T10	TFP05A01	1-1841203-9	571	TSP QE90 ASSEMBLY
	200220750851	1-1841403-6	SC0189 POZI N6-32 UNCX1/4IN ZP PH MACH	22.01.2020	-2	-2	        0	PC	X				TFPMEC			1-1841210-8	571	TSP QE90 ASSEMBLY
	200220750851	6-1700040-5	AVS 2.00MM2 BLACK	20.01.2020	    1.500	    1.500	        0	M	X			4	TFPMEC	T10	TFP03A04	1-1841204-5	571	TSP QE90 ASSEMBLY
	200220750851	1-1841674-2	PK0162 7U DOOR CARTON (N) 1901-301	20.01.2020	        1	        1	        0	PC	X			4	TFPMEC	PKG	PACKAGING	1-1841283-4	571	TSP QE90 ASSEMBLY
	200220750851	1-1841561-4	WA0008 FLAT M6 ZP 12MM OD 1.2MM THICK	20.01.2020	       10	       10	        0	PC	X			4	TFPMEC	T10	TFP05A01	1-1841205-5	571	TSP QE90 ASSEMBLY
	200220750851	1-1841094-1	FA1894 FA QE90 ECP MODULE (P)	20.01.2020	        1	        1	        0	PC	X			4	TFPMEC	T10	TFP01A02	1-1841281-7	571	TSP QE90 ASSEMBLY
	200220750851	361338-1	HST100M/1000 C/Tie 100x2.5	20.01.2020	        1	        1	        0	PC	X			4	TFPMEC	T10	TFP05A04	1-1841281-9	571	TSP QE90 ASSEMBLY
	200220750851	1-1841402-7	SC0177 PH PHIL M3X12 SPRNG&FLT WSHR MACH	20.01.2020	        4	        4	        0	PC	X			4	TFPMEC	T10	TFP05A02	1-1841310-9	571	TSP QE90 ASSEMBLY
	200220750851	1-1841402-7	SC0177 PH PHIL M3X12 SPRNG&FLT WSHR MACH	20.01.2020	        4	        4	        0	PC	X			4	TFPMEC	T10	TFP05A02	1-1841327-5	571	TSP QE90 ASSEMBLY
	200220750851	1-1841646-0	HW0302 16-PHC-204 CABLE TIE HOLDER	20.01.2020	        4	        4	        0	PC	X			4	TFPMEC	T10	TFP05A03	6-1841171-3	571	TSP QE90 ASSEMBLY
	200220750851	1-1841241-0	LB0545 (POD) RCM EMC COMPLIANCE N308	20.01.2020	        1	        0	        1	PC	X			4	TFPMEC	T10	T10-001	1-1841211-8	571	TSP QE90 ASSEMBLY
	200220750851	1-1841668-5	PK0159 28U RACK CAB CARTON TOP 1919-88	20.01.2020	        1	        1	        0	PC	X			4	TFPMEC	010	11C02	1-1841778-5	571	TSP QE90 ASSEMBLY
	200220750851	1-1868020-1	LM0155 2.5MM2 4C FLX 0.9M 150MM SHEATHED	20.01.2020	        1	        1	        0	PC	X			4	TFPMEC	T10	TFP01A01	1-1841205-0	571	TSP QE90 ASSEMBLY
	200220750851	2-361317-2	RNBS8-4 Lug 8.0mm M4	20.01.2020	        2	        2	        0	PC	X			1	TFPMEC	914		1-1841203-9	571	TSP QE90 ASSEMBLY
	200220750851	1-1841539-4	SW0110 MAINS PDL DBL GANG SKT 595F/695F	20.01.2020	        1	        1	        0	PC	X			4	TFPMEC	T10	TFP05A01	1-1841210-8	571	TSP QE90 ASSEMBLY
	200220750851	7-1700032-1	MINIGRIP BAG 50 X 60      *KAN	20.01.2020	        1	        1	        0	PC	X			4	TFPMEC	T10	T10-001	1-1841283-4	571	TSP QE90 ASSEMBLY
	200220750851	1-1841777-9	PA0643C ECP9702-2 EVAC CONTROL 3W/Z QE90	20.01.2020	        1	        1	        0	PC	X			1	TFPMEC	914		1-1841281-7	571	TSP QE90 ASSEMBLY
	200220750851	1-1841525-9	SU0099 SU CABLE TIE HOLDER ADHESIVE	20.01.2020	        1	        1	        0	PC	X			4	TFPMEC	T10	TFP05A02	1-1841281-9	571	TSP QE90 ASSEMBLY
	200220750851	1-1841238-5	LB0374 LB CONTINUOUS 76X48 POLYESTER	20.01.2020	        2	        2	        0	PC	X			4	TFPMEC	T10	T10-001	6-1841171-3	571	TSP QE90 ASSEMBLY
	200220750851	1-1868014-1	LM0143 FRC 34W STYLE B 1.7M-FINISHED	20.01.2020	        1	        1	        0	PC	X			1	TFPMEC	914		1-1841211-8	571	TSP QE90 ASSEMBLY
	200220750851	1-1841397-4	SC0049 PH POZI M4 X 6 ZP MACHINE SCREW	20.01.2020	        8	        8	        0	PC	X			4	TFPMEC	T10	TFP05A02	1-1841778-5	571	TSP QE90 ASSEMBLY
	200220750851	1-1868021-1	LM0156 2.5MM2 4C FLEX 1.1M 150MM SHEATHD	20.01.2020	        1	        1	        0	PC	X			4	TFPMEC	T10	TFP01A01	1-1841205-0	571	TSP QE90 ASSEMBLY
	200220750851	1-1841606-0	PK0148 POLY SHEET 400X200X20MM	20.01.2020	        1	        1	        0	PC	X			4	TFPMEC	T10	TFP02A04	1-1841203-9	571	TSP QE90 ASSEMBLY
	200220750851	1-1841845-8	SW0111 MAINS DOUBLE SOCKET MOUNTING BOX	20.01.2020	        1	        1	        0	PC	X			4	TFPMEC	T10	TFP05A01	1-1841210-8	571	TSP QE90 ASSEMBLY
	200220750851	1-1841561-6	WA0010 WASHER SHAKEPROOF M3 I. T LOCK ZP	20.01.2020	        2	        2	        0	PC	X			4	TFPMEC	T10	TFP05A01	1-1841281-9	571	TSP QE90 ASSEMBLY
	200220750851	1-1867991-1	LM0099 1.00APP G/Y 120MM M4 - 5MM STRIP	20.01.2020	        1	        1	        0	PC	X			4	TFPMEC	T10	TFP05A03	6-1841171-3	571	TSP QE90 ASSEMBLY
	200220750851	1-1841262-1	LT0084 V3.55 POD - QE90 FACTORY CHKLST	20.01.2020	        1	        0	        1	PC	X			4	TFPMEC	T10	T10-001	1-1841211-8	571	TSP QE90 ASSEMBLY
	200220750851	1-1841561-4	WA0008 FLAT M6 ZP 12MM OD 1.2MM THICK	20.01.2020	        8	        8	        0	PC	X			4	TFPMEC	T10	TFP05A01	1-1841778-5	571	TSP QE90 ASSEMBLY
	200220750851	1-1868022-1	LM0157 2.5MM2 4C FLEX 1.3M 150MM SHEATHD	20.01.2020	        1	        1	        0	PC	X			4	TFPMEC	T10	TFP01A01	1-1841205-0	571	TSP QE90 ASSEMBLY
	200220750851	1-1841561-4	WA0008 FLAT M6 ZP 12MM OD 1.2MM THICK	20.01.2020	        4	        4	        0	PC	X			4	TFPMEC	T10	TFP05A01	1-1841210-8	571	TSP QE90 ASSEMBLY
	200220750851	1-1841833-9	PA1144 QE90 WIPS2017 0V REF I/P BRD	20.01.2020	        1	        1	        0	PC	X			1	TFPMEC	914		1-1841204-5	571	TSP QE90 ASSEMBLY
	200220750851	1-1841562-2	WA0020 WASHER FLAT 1/8 X 3/8IN OD ZP	20.01.2020	        2	        2	        0	PC	X			4	TFPMEC	T10	TFP05A01	1-1841281-9	571	TSP QE90 ASSEMBLY
	200220750851	1-1841397-6	SC0051 PH POZI M4 X 12 ZP MACHINE SCREW	20.01.2020	        9	        9	        0	PC	X			4	TFPMEC	T10	TFP05A02	6-1841171-3	571	TSP QE90 ASSEMBLY
	200220750851	1-1841598-3	LT0437 QE90 BATTERY INST/WRG GUIDE	20.01.2020	        1	        1	        0	PC	X			4	TFPMEC	T10	TFP02A02	1-1841211-8	571	TSP QE90 ASSEMBLY
	200220750851	1-1841561-9	WA0013 WASHER SHAKEPROOF M6 I. T LOCK ZP	20.01.2020	       16	       16	        0	PC	X			4	TFPMEC	T10	TFP05A01	1-1841778-5	571	TSP QE90 ASSEMBLY
	200220750851	1-1868023-1	LM0158 2.5MM2 4C FLEX 1.6M 150MM SHEATHD	20.01.2020	        1	        1	        0	PC	X			4	TFPMEC	T10	TFP01A01	1-1841205-0	571	TSP QE90 ASSEMBLY
	200220750851	1-1841563-3	WA0032 ZP FLAT ID1/8IN OD1/4IN W1/32IN	22.01.2020	-2	-2	        0	PC	X				TFPMEC			1-1841210-8	571	TSP QE90 ASSEMBLY
	200220750851	1-1841566-3	WR0110 WIRE H/UP 0.2SQMM TWIN LEC2142WY	20.01.2020	    0.500	    0.500	        0	M	X			4	TFPMEC	T10	TFP03A04	1-1841281-9	571	TSP QE90 ASSEMBLY
	200220750851	361338-1	HST100M/1000 C/Tie 100x2.5	20.01.2020	       50	       50	        0	PC	X			4	TFPMEC	T10	TFP05A04	6-1841171-3	571	TSP QE90 ASSEMBLY
	200220750851	1-1841562-6	WA0025 WASHER CRINKLE SS M4	20.01.2020	        8	        8	        0	PC	X			4	TFPMEC	T10	TFP05A01	1-1841778-5	571	TSP QE90 ASSEMBLY
	200220750851	1-1841665-0	PA0690B HAMP9308 2X50W AMP MODULE QE90	20.01.2020	        1	        1	        0	PC	X			1	TFPMEC	914		1-1841205-0	571	TSP QE90 ASSEMBLY
	200220750851	1-1841644-5	ME0331C ME PSU2406 2U 24V 5A QE90 BENTEL	20.01.2020	        1	        1	        0	PC	X			1	TFPMEC	914		1-1841210-8	571	TSP QE90 ASSEMBLY
	200220750851	1-1841281-7	ME0207 ME PHANTOM ECP 3WIP/ZONE QE90	20.01.2020	        1	        0	        1	PC		X			TFPMEC			1-1841211-8	571	TSP QE90 ASSEMBLY
	200220750851	1-1841395-3	SC0022 CSK POZI M3 X 6MM ZP MACHINE	20.01.2020	        2	        2	        0	PC	X			4	TFPMEC	T10	TFP05A03	1-1841281-9	571	TSP QE90 ASSEMBLY
	200220750851	1-1841528-0	SU0151 SU FRC CLAMP ADHESI VE 1 IN	20.01.2020	        6	        6	        0	PC	X			4	TFPMEC	T10	TFP05A02	6-1841171-3	571	TSP QE90 ASSEMBLY
	200220750851	1-1841778-2	FA2675 FA RAC CAB 28U310 BLACK TEXTURE	20.01.2020	        1	        1	        0	PC	X			1	TFPMEC	914		1-1841778-5	571	TSP QE90 ASSEMBLY
	200220750851	1-1841313-6	PA0691 HTRN 2*50W HAMP TRAN MODULE QE90	20.01.2020	        1	        1	        0	PC	X			1	TFPMEC	914		1-1841205-0	571	TSP QE90 ASSEMBLY
	200220750851	1-1841103-4	FA2003 FA VIGIL TERMINAL BLOCK (N)	20.01.2020	        1	        1	        0	PC	X			4	TFPMEC	T10	TFP05A01	1-1841210-8	571	TSP QE90 ASSEMBLY
	200220750851	1-1841281-9	ME0209 ME QE90 WIP TRAY ASSEMBLY	20.01.2020	        1	        0	        1	PC		X			TFPMEC			1-1841211-8	571	TSP QE90 ASSEMBLY
	200220750851	1-1841657-8	SU0327 FRC CLAMP CLIP MTG 4.8MM HOLE	20.01.2020	       10	       10	        0	PC	X			4	TFPMEC	T10	TFP05A02	6-1841171-3	571	TSP QE90 ASSEMBLY
	200220750851	1-1841603-1	FA2678 FA RAC GLAND PLATE BLACK	20.01.2020	        2	        2	        0	PC	X			4	TFPMEC	T10	T10-001	1-1841778-5	571	TSP QE90 ASSEMBLY
	200220750851	1-1841378-0	RR0054 RES 0.6W 1% 50PPM D2.5 P10MM 56K0	20.01.2020	        2	        2	        0	PC	X			4	TFPMEC	P10	PCB09A06	1-1841205-0	571	TSP QE90 ASSEMBLY
	200220750851	1-1841233-8	LB0294 LB EARTH STUD	20.01.2020	        1	        1	        0	PC	X			4	TFPMEC	T10	TFP05A03	1-1841210-8	571	TSP QE90 ASSEMBLY
	200220750851	1-1841310-9	PA0657 QE90 SE9004 (DIN) SIGNALS I/F	20.01.2020	        1	        0	        1	PC		X			TFPMEC			1-1841211-8	571	TSP QE90 ASSEMBLY
	200220750851	1-1841561-7	WA0011 WASHER SHAKEPROOF M4 I. T LOCK ZP	20.01.2020	        6	        6	        0	PC	X			4	TFPMEC	T10	TFP05A01	6-1841171-3	571	TSP QE90 ASSEMBLY
	200220750851	1-1841397-6	SC0051 PH POZI M4 X 12 ZP MACHINE SCREW	20.01.2020	        8	        8	        0	PC	X			4	TFPMEC	T10	TFP05A02	1-1841211-8	571	TSP QE90 ASSEMBLY
	200220750851	1-1841787-0	ME0524 ME RAC DOOR 28U WNDW BLACK	20.01.2020	        1	        1	        0	PC	X			4	TFPMEC	T10	T10-001	1-1841778-5	571	TSP QE90 ASSEMBLY
	200220750851	1-1841397-6	SC0051 PH POZI M4 X 12 ZP MACHINE SCREW	20.01.2020	        3	        3	        0	PC	X			4	TFPMEC	T10	TFP05A02	1-1841205-0	571	TSP QE90 ASSEMBLY
	200220750851	1-1841397-5	SC0050 PH POZI M4 X 10 ZP MACHINE SCREW	20.01.2020	        2	        2	        0	PC	X			4	TFPMEC	T10	TFP05A02	1-1841210-8	571	TSP QE90 ASSEMBLY
	200220750851	1-1841579-7	SF0357 V1.00 C$001C95F8 - QE90 EVAC ECP	20.01.2020	        1	        1	        0	PC	X			4	TFPMEC	T10	T10-001	1-1841211-8	571	TSP QE90 ASSEMBLY
	200220750851	1-1841205-0	KT0099 2X50W AMP/XFMR QE90	20.01.2020	        1	        0	        1	PC		X			TFPMEC			6-1841171-3	571	TSP QE90 ASSEMBLY
	200220750851	361340-6	HST200ST/100 C/Tie 200x4.6	20.01.2020	        6	        6	        0	PC	X			4	TFPMEC	T10	TFP05A04	1-1841205-0	571	TSP QE90 ASSEMBLY
	200220750851	1-1841402-0	SC0169 PH SLOT/POZI M4X7.5MM BRASS (N)	20.01.2020	        1	        1	        0	PC	X			4	TFPMEC	T10	TFP05A01	1-1841210-8	571	TSP QE90 ASSEMBLY
	200220750851	361340-6	HST200ST/100 C/Tie 200x4.6	20.01.2020	       12	       12	        0	PC	X			4	TFPMEC	T10	TFP05A04	1-1841211-8	571	TSP QE90 ASSEMBLY
	200220750851	1-1841528-0	SU0151 SU FRC CLAMP ADHESI VE 1 IN	20.01.2020	        1	        1	        0	PC	X			4	TFPMEC	T10	TFP05A02	1-1841205-0	571	TSP QE90 ASSEMBLY
	200220750851	1-1841207-2	KT0125 QE90 EMUX9601 16S SPCH	20.01.2020	        1	        0	        1	PC		X			TFPMEC			6-1841171-3	571	TSP QE90 ASSEMBLY
	200220750851	1-1867991-1	LM0099 1.00APP G/Y 120MM M4 - 5MM STRIP	20.01.2020	        1	        1	        0	PC	X			4	TFPMEC	T10	TFP05A03	1-1841210-8	571	TSP QE90 ASSEMBLY
	200220750851	1-1841561-2	WA0006 FLAT M4 ZP 9MM O D 1MM THICK	20.01.2020	        8	        8	        0	PC	X			4	TFPMEC	T10	T10-001	1-1841211-8	571	TSP QE90 ASSEMBLY
	200220750851	1-1841203-9	KT0088 QE90 CARD CAGE	20.01.2020	        1	        0	        1	PC		X			TFPMEC			6-1841171-3	571	TSP QE90 ASSEMBLY
	200220750851	1-1841561-7	WA0011 WASHER SHAKEPROOF M4 I. T LOCK ZP	20.01.2020	        2	        2	        0	PC	X			4	TFPMEC	T10	TFP05A01	1-1841210-8	571	TSP QE90 ASSEMBLY
	200220750851	1-1841525-9	SU0099 SU CABLE TIE HOLDER ADHESIVE	20.01.2020	        6	        6	        0	PC	X			4	TFPMEC	T10	TFP05A02	1-1841211-8	571	TSP QE90 ASSEMBLY
	200220750851	1-1841210-8	KT0171 QE90 PSU2406 6A 2U	20.01.2020	        1	        0	        1	PC		X			TFPMEC			6-1841171-3	571	TSP QE90 ASSEMBLY
	200220750851	1-1841780-6	TYPE 3 A4 SYNTHETIC WHITE	20.01.2020	        1	        1	        0	PC	X			4	TFPMEC	T10	T10-001	1-1841211-8	571	TSP QE90 ASSEMBLY
	200220750851	1-1841204-5	KT0094 QE90 WIP2000 & TERM BD	20.01.2020	        1	        0	        1	PC		X			TFPMEC			6-1841171-3	571	TSP QE90 ASSEMBLY
	200220750851	1-1841316-1	PA0730 PCBA 2A 2CO GP RELAY BD 24V	20.01.2020	        1	        1	        0	PC	X			1	TFPMEC	914		6-1841171-3	571	TSP QE90 ASSEMBLY
	200220750851	4-1700042-1	T/R 2C 1.25MM2  BLUE/WH	20.01.2020	        1	        1	        0	M	X			4	TFPMEC	T10	T10-001	6-1841171-3	571	TSP QE90 ASSEMBLY
	200220750851	1-1841174-2	HW0208 PCB STANDOFF ADHSVE BASE 9.7MM	20.01.2020	        4	        4	        0	PC	X			4	TFPMEC	T10	TFP05A03	6-1841171-3	571	TSP QE90 ASSEMBLY
	200220750851	1-1841299-3	NT0014 NUT HEX MACHINE M6 ZP	20.01.2020	        4	        4	        0	PC	X			4	TFPMEC	T10	TFP05A03	6-1841171-3	571	TSP QE90 ASSEMBLY
	200220750851	1-1841561-9	WA0013 WASHER SHAKEPROOF M6 I. T LOCK ZP	20.01.2020	        8	        8	        0	PC	X			4	TFPMEC	T10	TFP05A01	6-1841171-3	571	TSP QE90 ASSEMBLY
	200220750851	1-1841283-4	ME0259 ME RAC 1U SHELF 310 DEEP	20.01.2020	        1	        0	        1	PC		X			TFPMEC			6-1841171-3	571	TSP QE90 ASSEMBLY
	200220750851	1-1841205-5	KT0104 QE90 5 MODULE SUPPORT	20.01.2020	        1	        0	        1	PC		X			TFPMEC			6-1841171-3	571	TSP QE90 ASSEMBLY
	200220750851	1-1841163-5	FZ9015 19IN RAC 5U BLANK PANEL FITTED	20.01.2020	        1	        0	        1	PC		X			TFPMEC			6-1841171-3	571	TSP QE90 ASSEMBLY
	200220750851	1-1841164-5	FZ9026 QE90 8Z 4U BLANK MODULE FITTED	20.01.2020	        3	        0	        3	PC		X			TFPMEC			6-1841171-3	571	TSP QE90 ASSEMBLY
	200220750851	1-1867992-1	LM0101 FRC 26W STYLE E 450+900MM FINISHD	20.01.2020	        1	        1	        0	PC	X			1	TFPMEC	914		6-1841171-3	571	TSP QE90 ASSEMBLY
	200220750851	1-1868061-1	LM0294 1.00APP G/Y 500MM M4 - 5MM STRIP	20.01.2020	        1	        1	        0	PC	X			1	TFPMEC	914		6-1841171-3	571	TSP QE90 ASSEMBLY
	200220750851	1-1841674-4	LB0648 LB WARNING LB 100V LINE	20.01.2020	        1	        1	        0	PC	X			4	TFPMEC	T10	T10-001	6-1841171-3	571	TSP QE90 ASSEMBLY
	200220751629	1-1700810-2	CS- APS 3 WAY MAGAZINE, NZWD-00002	06.12.2019	        5	        3	        2	PC	X			1	EAT01	914		3-1866140-1	910	EATON ASSEMBLY CABINETS
	200220751629	3-1866490-1	WLA-S015A-300B	06.12.2019	        5	        3	        2	PC	X			4	EAT01	E10	E10-001	3-1866140-1	910	EATON ASSEMBLY CABINETS
	200220751629	3-1866450-1	TSCB-RJ020-A01	06.12.2019	        5	        3	        2	PC	X			4	EAT01	E10	E10-001	3-1866140-1	910	EATON ASSEMBLY CABINETS
	200220751629	3-1866448-1	TSCB-RJ015-A02	06.12.2019	        5	        3	        2	PC	X			4	EAT01	E10	E10-001	3-1866140-1	910	EATON ASSEMBLY CABINETS
	200220751629	3-1866655-1	WLM-S002C-200C	06.12.2019	        5	        3	        2	PC	X			4	EAT01	E10	E10-001	3-1866140-1	910	EATON ASSEMBLY CABINETS
	200220751629	3-1866229-1	MPTLOOM-34000000	06.12.2019	        5	        3	        2	PC	X			4	EAT01	E10	E10-001	3-1866140-1	910	EATON ASSEMBLY CABINETS
	200220751629	3-1700801-3	MCB NB1-63 C6A/1P CHINT, UL &	06.12.2019	       10	        6	        4	PC	X			1	EAT01	914		3-1866140-1	910	EATON ASSEMBLY CABINETS
	200220751629	4-1700801-0	MCB NB1-63 C16A/1P CHINT UL &	06.12.2019	        5	        3	        2	PC	X			1	EAT01	914		3-1866140-1	910	EATON ASSEMBLY CABINETS
	200220751629	3-1866662-1	WLM-S002F-200	06.12.2019	        5	        3	        2	PC	X			4	EAT01	E10	E10-001	3-1866140-1	910	EATON ASSEMBLY CABINETS
	200220751629	8-1700807-3	LABEL APS3-NZ327(C) DC LAYOUT-POD	06.12.2019	        5	        1	        4	PC	X			4	EAT01	E10	E10-001	3-1866140-1	910	EATON ASSEMBLY CABINETS
	200220751629	8-1700807-4	LABEL GENERIC EATON TYPE-POD	06.12.2019	        5	        1	        4	PC	X			4	EAT01	E10	E10-001	3-1866140-1	910	EATON ASSEMBLY CABINETS
	200220751629	8-1700807-5	LABEL RECTIFIER WARNING-POD	06.12.2019	        5	        1	        4	PC	X			4	EAT01	E10	E10-001	3-1866140-1	910	EATON ASSEMBLY CABINETS
	200220751629	8-1700807-6	LABEL RCD PROTECTION-POD	06.12.2019	        5	        1	        4	PC	X			4	EAT01	E10	E10-001	3-1866140-1	910	EATON ASSEMBLY CABINETS
	200220751629	3-1866216-1	LLS-03	06.12.2019	        5	        3	        2	PC	X			4	EAT01	E10	E10-001	3-1866140-1	910	EATON ASSEMBLY CABINETS
	200220751629	2-1700811-7	CS- 1U X 3U BLANK FRONT PANEL (NGA	06.12.2019	        5	        3	        2	PC	X			1	EAT01	914		3-1866140-1	910	EATON ASSEMBLY CABINETS
	200220751629	9-1700804-2	PCB INTERVAL SUPPORT	06.12.2019	       15	        9	        6	PC	X			1	EAT01	914		3-1866140-1	910	EATON ASSEMBLY CABINETS
	200220751629	3-1700805-7	BRACKET,CK3,D3705917A	06.12.2019	        5	        3	        2	PC	X			1	EAT01	914		3-1866140-1	910	EATON ASSEMBLY CABINETS
	200220751629	4-1700800-3	TAPE 12MM WIDE 33 METRES	06.12.2019	    1.050	    0.630	    0.420	M	X			1	EAT01	E10	E10-001	3-1866140-1	910	EATON ASSEMBLY CABINETS
	200220751629	3-1866635-1	WLE-L060G-500A	06.12.2019	        5	        3	        2	PC	X			4	EAT01	E10	E10-001	3-1866140-1	910	EATON ASSEMBLY CABINETS
	200220751629	5-1700803-2	SCREW M4X8 PAN POZI BZ	06.12.2019	       10	        6	        4	PC	X			1	EAT01	E10	E10-001	3-1866140-1	910	EATON ASSEMBLY CABINETS
	200220751629	6-1700804-4	SPRING WASHER M4 BZ	06.12.2019	       10	        6	        4	PC	X			1	EAT01	E10	E10-001	3-1866140-1	910	EATON ASSEMBLY CABINETS
	200220751629	1-1841561-2	WA0006 FLAT M4 ZP 9MM O D 1MM THICK	06.12.2019	       10	        6	        4	PC	X			4	EAT01	T10	T10-001	3-1866140-1	910	EATON ASSEMBLY CABINETS
	200220751629	1-1841299-1	NT0009 NUT HEX MACHINE M4 ZP	06.12.2019	       10	        6	        4	PC	X			4	EAT01	T10	TFP05A03	3-1866140-1	910	EATON ASSEMBLY CABINETS
	200220751629	7-1700802-1	H/S 4.7MM BLACK 3/16" ID HEATS	06.12.2019	    0.600	    0.360	    0.240	M	X			1	EAT01	E10	E10-001	3-1866140-1	910	EATON ASSEMBLY CABINETS
	200220751629	5-1700800-2	M3 BLADE 0.5-1.5MM2 RED	06.12.2019	       10	        6	        4	PC	X			1	EAT01	E10	E10-001	3-1866140-1	910	EATON ASSEMBLY CABINETS
	200220751630	7-1700801-2	PLUG MOLDED 3-PIN 1.5MM2 - 3M	06.12.2019	        6	        6	        0	PC	X			1	EAT01	E10	E10-001	3-1866490-1	910	EATON ASSEMBLY CABINETS
	200220751630	8-1700800-1	RING M4 1.0-2.6MM2 BLUE	06.12.2019	       12	       12	        0	PC	X			1	EAT01	E10	E10-001	3-1866490-1	910	EATON ASSEMBLY CABINETS
	200220751630	8-1700809-3	LABEL BLANK CABLE MARKER FOR Z	06.12.2019	       12	       12	        0	PC	X			4	EAT01	E10	E10-001	3-1866490-1	910	EATON ASSEMBLY CABINETS
